Unnamed: 0,index,user_name,date,text,label,topic,cls_result,vote
79667,"""아이스""",VIXXDOLL9119,2019-04-05 07:33:30,"5.카페멜로우
배그 컨셉의 카페 멜로우 그래서 인지 원두 가는 소리가 보급 날아오는 소리 같음 아이스 쇼콜라쇼는 내가 먹어본 것 중에 가장 진함... #HAPPYKENDAY #이겼닭_오늘_저녁은_치켄이닭 ... 아니 저녁은 못 먹어 너무 배가 불러pic.twitter.com/C322pVPpzc",0,1,0,0
52418,"""아이스""",DOThFanclub,2018-07-04 12:22:10,[네이처리퍼블릭] EXO 아이스 수딩젤 메이킹 필름 공개! https://youtu.be/BBLEvTmZG1w ,0,-1,0,0
2022,"""물뽕""",epkd1235,2018-08-02 05:05:29,"비아그라판매  홈페이지  http://www.via597.ow.to 
비아그라구입
비아그라파는곳
비아그라가격
카톡:Viagra81
드래곤판매
드래곤구입
드래곤가격
드래곤구입처
드래곤파는곳
물뽕정품판매
카톡:Viagra81
레비트라구입
강력드레곤구입방법
정품드레곤구입방법
""＆]``# pic.twitter.com/ZTiIyWMBCy",1,2,1,1
40755,"""아이스""",goznuk,2018-08-11 23:39:11,저는 언제나 건강합니다! 날이 얼마나 덥길래 사셤님을 돌아오게 만들었을까요.. 아이스 커피를 잊지마세요!,0,28,0,0
2943,"""물뽕""",Frankjhhhhh,2018-07-24 05:15:14,"비아그라구입 최저가  ☞ 카톡:Viagra81
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@

;%}|→& pic.twitter.com/5FQNlFAC3r",1,3,1,1
3108,"""물뽕""",yd54865,2018-07-22 19:56:45,"비아그라구입 최저가  ☞ 카톡:Viagra81
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@

;@▽~▲＆ pic.twitter.com/bA7WNoIia5",1,3,1,1
87439,"""아이스""",yuhyunyujin,2019-04-17 04:51:29,아이스루히토오타메세카이오마모루. . . 가 음성지원,0,-1,0,0
1151,"""물뽕""",boomIH,2018-07-10 01:45:16,"비아그라판매
비아그라구입
비아그라파는곳
비아그라가격
카톡:Aldk777
드래곤판매
드래곤구입
드래곤가격
드래곤구입처
드래곤파는곳
물뽕정품판매
카톡:Aldk777
레비트라구입
강력드레곤구입방법
정품드레곤구입방법

gunuvq pic.twitter.com/FcNrDv26zZ",1,36,1,1
59696,"""크리스탈""",hoocho2424,2019-05-02 09:23:47,크리스탈 빨리 모으는 방법 좀.......ㅇ<-<,0,7,0,0
2169,"""물뽕""",qjqjfl,2018-08-15 08:19:26,"비아그라판매  홈페이지  http://www.via597.ow.to 
비아그라구입
비아그라파는곳
비아그라가격
카톡:Viagra81
드래곤판매
드래곤구입
드래곤가격
드래곤구입처
드래곤파는곳
물뽕정품판매
카톡:Viagra81
레비트라구입
강력드레곤구입방법
정품드레곤구입방법
)""＠＃[ pic.twitter.com/vWoQctBF4y",1,2,1,1
1589,"""물뽕""",rgpark7412,2018-08-11 02:52:40,"비아그라구입 최저가  홈페이지  http://www.via597.ow.to    
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@
☞ 카톡:Viagra81
'""↑=""◎ pic.twitter.com/2sWhyq2b70",1,0,1,1
38377,"""아이스""",dawn_aube_,2018-08-07 15:13:12,"#국민연성
아이스초코를 모두 마신 젼귝을 데리고 짐믽은 어디로 가서 술을 마셔야 할지 고민을 잠깐 했음. 학교 근처에 널린곳이 술집이었지만 젼귝이 또 술 주정을 부릴까봐 아무곳이나 막 들어갈 수가 없었던거지. 아주 룸까지는 아니어도 적당히 공간이 나눠져있는 술집을 찾았음.",0,1,0,0
70770,"""도리도리""",cafe_in_ordin,2019-04-28 11:17:34,"""현이 괴롭히러 가자.""

치킨이라도 사갈까- 현도 밥 못먹었을테니까. 고민하다가, 고개를 도리도리.",0,-1,0,0
3256,"""물뽕""",jungyw123,2018-07-27 09:58:29,"비아그라구입 최저가  홈페이지  http://www.via597.ow.to    
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@
☞ 카톡:Viagra81
+→▲$~~ pic.twitter.com/ehGRtXM09B",1,0,1,1
1482,"""물뽕""",Ron1114,2018-08-12 11:33:52,"비아그라구입 최저가  홈페이지  http://www.via597.ow.to    
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@
☞ 카톡:Viagra81
!＆;＠☆← pic.twitter.com/aMrz6SXf00",1,0,1,1
61958,"""크리스탈""",9YGJbI1ogIbYwKe,2019-05-23 05:17:26,"I just published 작대기구합니다,텔레HighHemp,weed구입,허브구입,크리스탈구입,대마구입,대마초구입,북한떨구입,쿠쉬구입,시원한술구입,차가운술구입,필로폰구입, https://link.medium.com/t8CRTEeRUW ",1,49,1,1
59351,"""크리스탈""",cookiedavid1206,2019-04-22 16:43:49,BTS #BBMAsTopSocial @BTS_twt 11. 크리스탈 스노우 들으면ㄴ서 투표하기 오늘 너무 더워서 겨울감성이 피ㄹ요햇댜 pic.twitter.com/j8xFzIF9gs,0,50,0,0
67593,"""도리도리""",Yul_GHS,2019-04-01 09:24:28,야뮤튼꺈 때땬햬요! 쬬끔 뉸이 뿌씨땨는 껏먄 뺴면요? (고개 도리도리 흔들고서는) 쪄뚀 깝쨔기 이렿께 뙤뻐렸여요.. 이렿께 키까 큰 여린이까 있었땨면 뿐명 티비예뚀 냐왔을껴예요!,0,-1,0,0
32928,"""아이스""",ONeul_i,2018-07-12 08:08:00,가만히 있는데 누가 아이스아메리카노 사다줬으면,0,16,0,0
2206,"""물뽕""",realsoulace1,2018-08-14 15:57:33,"비아그라판매  홈페이지  http://www.via597.ow.to 
비아그라구입
비아그라파는곳
비아그라가격
카톡:Viagra81
드래곤판매
드래곤구입
드래곤가격
드래곤구입처
드래곤파는곳
물뽕정품판매
카톡:Viagra81
레비트라구입
강력드레곤구입방법
정품드레곤구입방법
#^▽$]; pic.twitter.com/HYSpz4FPzR",1,2,1,1
69874,"""도리도리""",T_mitsuru_Dash,2019-04-14 11:34:54,(도리도리) 아라시짱 누나 귀여웠다구~,0,12,0,0
1107,"""물뽕""",W2Tl9IXkDy5x7Wz,2018-07-12 09:23:58,"＠비아그라부작용§ 바로가기   http://goood.via020.com 
시알리스정20mgº
물뽕구입방법★
쥬스컵
여성시계쇼핑몰
바둑
!@$!
◇◇◇◇◇

바디워시추천",1,11,1,1
986,"""물뽕""",csiking1,2018-07-05 23:14:15,"비아그라파는곳 사이트→카톡:GOD56
발기부전
비아그라구입
발기부전치료
비아그라부작용
물뽕구입하는곳
물뽕구입방법
골드드래곤
오사카지진
일본지진
월드컵

^*%**~",1,62,1,1
36100,"""아이스""",jinuSEAN3000,2018-08-13 05:48:59,"2018.08.25 9am~2pm 여의도 공원
MIRACLE365 X ICE BUCKET CHALLENGE RUN
이제 세계 최대 규모 999명 아이스버킷챌린지에 도전합니다!
신청 사이트
http://m.miracle365run.com 
제 인스타 프로필에 신청 사이트 링크 있습니다
다양한 이벤트,선물,멋진 공연 준비되어… https://www.instagram.com/p/BmaGtPYgDdO/?utm_source=ig_twitter_share&igshid=1id1qk2ro56wo …",0,44,0,1
1424,"""물뽕""",SueInKor,2018-08-16 06:47:41,"비아그라구입 최저가  홈페이지  http://www.via597.ow.to    
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@
☞ 카톡:Viagra81
!▲'#■☆ pic.twitter.com/X59Zgujgtm",1,0,1,1
3294,"""물뽕""",74fbff4c7b4b4cd,2018-07-27 03:21:16,"비아그라구입 최저가  ☞ 카톡:Viagra81
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@

[}●;□"" pic.twitter.com/Hy1vZvmPPn",1,3,1,1
1025,"""물뽕""",hs1221kr,2018-07-18 07:53:01,"비아그라구입 최저가  ☞ 카톡:Viagra81
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@

!(★□★＠ pic.twitter.com/WNqSsE6lt3",1,3,1,1
2367,"""물뽕""",v8520vv,2018-08-06 15:05:17,"비아그라구입 최저가  홈페이지  http://www.via597.ow.to    
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@
☞ 카톡:Viagra81
←$※"": pic.twitter.com/qp8iZCblbu",1,0,1,1
89316,"""아이스""",everfreexx,2019-04-24 06:59:45,도넛 먹고 평정심을 찾음 존나 단순한 나 ㅋㅋㅋㅋㅋ -> 포스트 게임 리트윗들 찾아 읽고 선수들 인터뷰 보다가 슬퍼짐 -> 매튜스 오늘 아이스타임 18분??!!!!!!!! 격노,0,-1,0,0
2167,"""물뽕""",ttoggebi,2018-08-15 08:45:45,"비아그라판매  홈페이지  http://www.via597.ow.to 
비아그라구입
비아그라파는곳
비아그라가격
카톡:Viagra81
드래곤판매
드래곤구입
드래곤가격
드래곤구입처
드래곤파는곳
물뽕정품판매
카톡:Viagra81
레비트라구입
강력드레곤구입방법
정품드레곤구입방법
＆■=\●← pic.twitter.com/CKdvyJQwVq",1,2,1,1
16053,"""도리도리""",SWMH_OF_Y,2018-07-08 17:24:16,함정이라니이 (속았다! 는 느낌으로 말을 뱉다 같이 마주보고 웃어주며 돌돌 덮어져. 도리도리 고갤 젓다가) 선섀임은 안 추우세여..? 전 설탕쨈이 일캐.. 해주셔서 완전 편하구 따끈따끈해여! (꼬옥),0,-1,0,0
99506,"""아이스""",domossi1004,2019-05-23 23:17:11,저도 텀블러 아이스라떼 타왔어요... 오늘만 출근하면 되니까....화이팅ㅠㅠㅠ,0,-1,0,0
84236,"""아이스""",Memoria_myth,2019-05-02 10:16:35,(아이스초코!!!!!) 오해다. 난장판 아니다. 단지 베히모스가 끝나지 않는 일에 절규하고 있었을 뿐이야!,0,-1,0,0
83442,"""아이스""",brugmansia_sere,2019-04-10 17:44:22,피곤할때에는 푹 주무시는 것도 좋은 것 같아요... (당신을 안쓰럽게 바라보았다) 일단...아이스 아메리카노라도 준비해 드릴까요?,0,6,0,0
4056,"""물뽕""",bng8447,2018-07-28 10:36:14,"비아그라구입 최저가  홈페이지  http://www.via597.ow.to    
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@
☞ 카톡:Viagra81
[△&◇◎- pic.twitter.com/VvAflMM2Jt",1,0,1,1
6307,"""크리스탈""",soonhearim,2018-07-11 09:13:00,"허진호 집행위원장, 정윤철 감독, 신현필 음악 감독!, 제14회 제천국제음악영화제 기자회견, 7월11일(수) 오후5시, 반얀트리클럽앤스파서울 크리스탈 볼룸 pic.twitter.com/gqUNCljNge",0,-1,0,0
1059,"""물뽕""",hs1221kr,2018-07-17 00:31:08,"비아그라판매
비아그라구입
비아그라파는곳
비아그라가격
카톡:Viagra81
드래곤판매
드래곤구입
드래곤가격
드래곤구입처
드래곤파는곳
물뽕정품판매
카톡:Viagra81
레비트라구입
강력드레곤구입방법
정품드레곤구입방법
↑]↑[*▽ pic.twitter.com/QVPXnJ0q0m",1,4,1,1
97755,"""아이스""",pledim1306,2019-05-11 15:05:37,아바라가 뭘까 무슨 음료수일까 고민하다가 깨달았어!!! 아이스바닐라라떼 마장??,0,-1,0,0
827,"""물뽕""",acehunte,2018-07-03 06:53:56,"비아그라 홈페이지   http://iii.im/tdtJ 
비아그라구매＆
비아그라판매■
오메가3
초강력물뽕파는곳
비아그라시알리스
*%^&
ººººº

소니PS4 pic.twitter.com/qFJSwbLWZE",1,11,1,1
1115,"""물뽕""",apolochildjin,2018-07-11 22:00:16,"비아그라구입 최저가  ☞ 카톡:Viagra81
비아그라구입º
비아그라판매□
명기
초강력물뽕구입하는곳
비아그라시알리스
{※★_~""@} pic.twitter.com/GCMweyhCfc",1,3,1,1
96617,"""아이스""",19950705_net,2019-04-20 08:21:36,190420 아이스 판타지아 #VIXX #HYUK (@HSangHyuk) #한상혁 #혁 #Boy_with_a_star part 2pic.twitter.com/ghW7o01Yvr,0,-1,0,0
35173,"""아이스""",AOT_info,2018-08-15 08:17:12,"+
히스토리아의 어린시절 추억의 디저트
750엔(세금포함)
가또 프로마주 + 밀크 아이스 + 블루베리 소스 + 녹차 휘앙티누 + 휘핑크림 + 초코 pic.twitter.com/3UlBVP6I4x",0,48,0,0
3504,"""물뽕""",haniz_z,2018-07-25 13:39:06,"비아그라판매
비아그라구입
비아그라파는곳
비아그라가격
카톡:Viagra81
드래곤판매
드래곤구입
드래곤가격
드래곤구입처
드래곤파는곳
물뽕정품판매
카톡:Viagra81
레비트라구입
강력드레곤구입방법
정품드레곤구입방법
-#$=▲◆ pic.twitter.com/mb5F9I7675",1,4,1,1
61674,"""크리스탈""",o121011,2019-05-24 10:33:22,"솬: 일단 소환하려는 냐만신의 에테르를 쐰 적 있어야해
암: (프레이는 야만신일까...)
솬: 그러고 카벙클 소환 비술을 응용해서
암: (크리스탈 썩어나는 상태에서 나온 거긴 하니까...)
솬: 이부분을 주의해서 작도를 해서
암: 야만신 소환 맞는 것 같다!
솬: 뭘들은거냐",0,1,0,0
13655,"""도리도리""",SoulKing_B,2018-07-11 08:39:00,아니요!!!아니요!!!!(뼈가 덜그럭거릴 정도로 도리도리) 싫어요!! 무서운거 싫다구요-!!,0,-1,0,0
39763,"""아이스""",hyunweol_0909,2018-08-04 23:39:52,"#이_해시태그를_본_순간_복사해서_프로필_작성하기
닉네임: 미현월!
키: 162((반..올리ㅣㅁ 쿨럭
나이: 19쨜><
발 사이즈: 245~250
별자리: 게!!
탐라 포지션: 프로 혼잣말러
좋아하는 음료: 아이스카페라떼!!
생년월일:  000709
탐라 별명: 모르게쏘용ㅇ",0,1,0,0
62586,"""크리스탈""",BIGCRYSTAL8348,2019-05-26 09:18:35,잏ㅋㅋㅋ니모!!,0,32,0,0
68659,"""도리도리""",cafe_oikawa_01,2019-04-20 09:09:25,",((얼굴 붉히며 도리도리))",0,8,0,0
3465,"""물뽕""",YOLO_way,2018-07-25 19:20:45,"비아그라판매
비아그라구입
비아그라파는곳
비아그라가격
카톡:Viagra81
드래곤판매
드래곤구입
드래곤가격
드래곤구입처
드래곤파는곳
물뽕정품판매
카톡:Viagra81
레비트라구입
강력드레곤구입방법
정품드레곤구입방법
※`＆$^▽ pic.twitter.com/jD5XA4ubEF",1,4,1,1
38863,"""아이스""",whathappenedtoP,2018-08-07 00:22:28,아이스아메리카노 광고 하나합시다 #세븐틴 #조슈아pic.twitter.com/suPG8yq7l4,0,-1,0,0
68136,"""도리도리""",Itsuki_Hmagicia,2019-05-07 14:46:19,(도리도리) ㄱ...그더니까.... 이츠..키...슈우....,0,9,0,0
85639,"""아이스""",Daytime_Su,2019-04-25 10:20:24,"케오섬 남쪽 부근에 한마리씩 있어요.
파이어 아이스 라이트닝...",0,6,0,0
3343,"""물뽕""",bninekr,2018-07-26 18:41:11,"비아그라구입 최저가  ☞ 카톡:Viagra81
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@
])←@)_ pic.twitter.com/uVd63ytaw1",1,3,1,1
43016,"""아이스""",wenli_angel,2018-07-16 12:24:24,"후지류판으로 입덕하여서 후지류 선생님의 인터뷰를 본적이 있는데 몹시 웃겼다. 은영전 만화 그리는 분들의 기준은 사디즘인가봐... 
키르히아이스 미남설정인것도 모르고 캐디하셨다는데 후지류선생 그럼 미남인걸 안 키르히아이스 캐디는 어떤거임..?",0,1,0,0
62847,"""크리스탈""",_julie8946,2019-05-25 07:29:11,"송도해상케이블카
바닥이 투명한 크리스탈 크루즈를 탔음ㅎㅎ 도착해서 VR그네도 탔다 pic.twitter.com/o5y8vNirkm",0,22,0,0
1711,"""물뽕""",highpaek1,2018-08-21 10:49:14,"비아그라구입 최저가  홈페이지  http://www.via597.ow.to    
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@
☞ 카톡:Viagra81
△□◆§-# pic.twitter.com/IzsjMCxWKV",1,0,1,1
2603,"""물뽕""",belovedcera,2018-08-09 17:26:53,"비아그라판매  홈페이지  http://www.via597.ow.to 
비아그라구입
비아그라파는곳
비아그라가격
카톡:Viagra81
드래곤판매
드래곤구입
드래곤가격
드래곤구입처
드래곤파는곳
물뽕정품판매
카톡:Viagra81
레비트라구입
강력드레곤구입방법
정품드레곤구입방법
＠☆＃=§＆ pic.twitter.com/a5KzHkWYim",1,2,1,1
57400,"""크리스탈""",HUG_SC_0808,2019-04-20 17:23:22,크리스탈/05/반모/친해져요!!,0,7,0,0
100888,"""아이스""",sadahaam,2019-05-27 19:12:18,나도 좋아하는 편이라고 생각했는데 요즘은 아이스 아메리카노만 (회사에서) 먹다 보니까 선호도가 떨어졌나봐 ㅋㅋ 목 말라서 마시긴 하는데 영 물리네... 음 나는 개인적으로 아무리 야간이 몸은 편해도 낮에 일하는 게 백번 나은 것 같아... 사람은 햇빛을 봐야 돼,0,1,0,0
48849,"""아이스""",MANG_1_526,2018-07-30 15:31:19,"1. 호칭 :이류언닝
2. 호감도 :130%
3. 첫인상 : 아이 착해
4. 현인상 : 할말없음
5. 생각나는 단어 : 슈아존잘 디노존잘
6. 생각나는 디저트 : 아이스슈
7. 생각나는 동물 : 공룡
8. 어울리는 색 :빨강 핑크
9. 같이 먹고싶은거 :밥
10. 한마디 :사랑해
11.앞으로도 계속 같이 있어줄것인가:당근빠따 https://twitter.com/My_home_0218/status/1023953091173834752 …",0,1,0,0
81386,"""아이스""",moonheran,2019-04-08 07:57:55,"오늘의 커피 
스벅 아이스돌체라떼 pic.twitter.com/SrNk028Mo6",0,-1,0,0
505,"""#크리스탈""",txDsjvYpq4Rrz0r,2019-05-17 06:22:41,"시원한술 팝니다. 고객님 30분확보되실때까지만 광고를 할거구요. 샘플 제공해드립니다. 한번 잡솨보시고 저희랑 쭉 거래를해주시구요. 샘플만 받아가시고 소문내주셔도 감사합니다. 샘플도 30명분만1차제공합니다.

ㅌㄹ ice0070
#아이스 #작대기 #시원한술 #빙두 #얼음 #술 #얼음 #어름 #크리스탈 pic.twitter.com/VGQKdmjcDc",1,1,1,0
76794,"""도리도리""",tjdtjtkskdl2,2019-05-29 02:06:34,"도리도리정품판매 아이스판매처
아이스구매 클럽용엑스터시판매

텔ㄹㅔ ACHU222

클럽용엑스터시판매 클럽용엑스터시판매
필로폰구입 마약구매하는곳",1,18,1,1
2312,"""물뽕""",whiteball0902,2018-08-13 07:26:51,"비아그라판매  홈페이지  http://www.via597.ow.to 
비아그라구입
비아그라파는곳
비아그라가격
카톡:Viagra81
드래곤판매
드래곤구입
드래곤가격
드래곤구입처
드래곤파는곳
물뽕정품판매
카톡:Viagra81
레비트라구입
강력드레곤구입방법
정품드레곤구입방법
`★＆'&■ pic.twitter.com/E77Pp78fv6",1,2,1,1
84209,"""아이스""",true_0619,2019-05-02 11:48:13,립톤 콜드브루컵에 아이스큐브넣어서 아이스티 타마시면 되겠다,0,22,0,0
34422,"""아이스""",Icebear_wbbs,2018-08-29 15:10:03,아이스베어 놀라운 진실 깨달았다.,0,-1,0,0
12444,"""크리스탈""",New_paradigm,2018-08-29 07:17:43,스와로브스키는 1995년 창립 100주년을 기념해 오스트리아 바텐스 인근에 스와로브스키 크리스탈 월드(Swarovski Crystal Worlds) 박물관을 개관 pic.twitter.com/2To0FR5DCQ,0,-1,0,0
18126,"""도리도리""",airballon__,2018-07-19 12:38:53,"뭐라는거애오;;;;;;; 아니 강월님이 변태죠;;; 깡월님ㅁ 닉넴부터가,,,(도리도리",0,-1,0,0
13250,"""크리스탈""",xianrenzhang_,2018-08-13 11:45:36,"친구가 본식 드레스 고른다고 사진을 엄청 보내는데 나랑 취향이 상극이라 전혀 도움이 못 되어 주고 있다. 친구는 완전 수수하고 깔끔한 실크를 원하고, 나는 크리스탈 반짝반짝 화려한 스타일만 골라주고. ㅋㅋㅋㅋㅋㅋㅋ",0,1,0,0
20854,"""도리도리""",hinoe_1010,2018-08-12 14:39:08,"????(도리도리도리,,,,",0,8,0,0
3741,"""물뽕""",s_hye_m,2018-07-30 18:46:11,"비아그라구입 최저가  홈페이지  http://www.via597.ow.to    
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@
☞ 카톡:Viagra81
○↓**→ pic.twitter.com/bEFlDxZC0N",1,0,1,1
3823,"""물뽕""",nhTQ6dQJPYEp7ce,2018-07-30 04:36:06,"비아그라구입 최저가  ☞ 카톡:Viagra81
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@

~^&}%※ pic.twitter.com/ygGK4S8UUZ",1,3,1,1
36910,"""아이스""",dreaminnzz,2018-07-07 23:25:02,아이스아메 들고 나왔는데 춥게 느껴진 아침 바람 ,0,-1,0,0
57323,"""크리스탈""",banjjakii,2019-04-21 10:30:28,"에뛰드 픽서 (파란색)- 키스미 제3의 마스카라 롱앤컬 블랙 - 에뛰드 컬픽스 브라운
언더마스카라는 릴리바이레드 핑크색 2호
렌즈는 아이돌 로제 누드 브라운
언더 글리터는 페리페라 천상요정 + 어딕션 크리스탈.. 그거 (이번 한정 pic.twitter.com/oRYqV8ToiY",0,1,0,0
47620,"""아이스""",juhakging39,2018-08-01 17:30:25,"맞아요 실시간중계로 함께 달리실거잖아요><빵야빵야티비 저보다 애들얼굴 더 잘보실것같은ㅋㅋㅋㅋㅋ
앟 술트레이너 달년생 덕분에 시원하고 룽룽거리면서 다녀올수있을것같아요ㅎ0ㅎ 연생님도 시원한데서 아이스초코 냠냠하면서 함께해요",0,-1,0,0
20908,"""도리도리""",G11_GK,2018-08-12 11:43:52,"....우으....아니야......//////!
(도리도리",0,-1,0,0
47551,"""아이스""",FF_Shams_,2018-08-02 01:47:52,ㅠㅠㅜㅜㅜㅜㅜㅜㅜㅜㅜ 톤베리 찰떡 아이스군요 ㅠㅠㅠㅜㅜㅜㅠㅠㅠㅠㅠ 갈라고 박하 맛인가요 ㅠㅠㅠㅠㅠㅠㅠㅠㅠ 푹찍이들 전부 사라지기 전에 카풰 한 번 들를게요 ㅠㅜㅜㅠㅠㅠㅠㅠㅠ,0,-1,0,0
2759,"""물뽕""",SeongGiBaek2,2018-08-07 22:57:34,"비아그라판매  홈페이지  http://www.via597.ow.to 
비아그라구입
비아그라파는곳
비아그라가격
카톡:Viagra81
드래곤판매
드래곤구입
드래곤가격
드래곤구입처
드래곤파는곳
물뽕정품판매
카톡:Viagra81
레비트라구입
강력드레곤구입방법
정품드레곤구입방법
@;#{△＠ pic.twitter.com/ZhcwF4BItK",1,2,1,1
2524,"""물뽕""",EUNJI2904,2018-08-04 17:15:26,"비아그라구입 최저가  홈페이지  http://www.via597.ow.to    
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@
☞ 카톡:Viagra81
{●-▼|□ pic.twitter.com/yEtKFdHHll",1,0,1,1
2194,"""물뽕""",SANGMIN28572749,2018-08-14 23:06:46,"비아그라판매  홈페이지  http://www.via597.ow.to 
비아그라구입
비아그라파는곳
비아그라가격
카톡:Viagra81
드래곤판매
드래곤구입
드래곤가격
드래곤구입처
드래곤파는곳
물뽕정품판매
카톡:Viagra81
레비트라구입
강력드레곤구입방법
정품드레곤구입방법
▼←']★▲ pic.twitter.com/zHlZlvjGWF",1,2,1,1
100433,"""아이스""",cheongsogi_,2019-05-22 12:13:59,아이스 뭐하는 캐야ㅠㅠ,0,41,0,0
34926,"""아이스""",hasebe_6484,2018-08-15 17:33:56,종종 아즈키 태그에 붙는 아즈키바 빙빙이나 비비빅 같은 막대 아이스겠거니 했는데 얘 생각보다 딱딱하기로 꽤나 유명한 모양이네. 막 꺼낸 건 사파이어보다 딱딱하다거나 못을 박거나 일본도에 비견되어 칼과 세트로 팔거나 전자렌지에 몇 초 돌리면 먹기 딱 좋다거나...그래서 더 네타 취급이었구나,0,1,0,0
888,"""물뽕""",rlaalstjq615,2018-07-20 12:27:18,"비아그라구입 최저가  ☞ 카톡:Viagra81
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@

-!|| pic.twitter.com/afkBm9iBub",1,3,1,1
3451,"""물뽕""",tellbBb,2018-07-25 20:57:43,"비아그라구입 최저가  ☞ 카톡:Viagra81
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@
""*""§▲\ pic.twitter.com/InQ3DivBHt",1,3,1,1
15350,"""도리도리""",AhyoungK0108,2018-08-24 16:30:14,도리도리...너무 귀여운데요ㅠㅜ,0,-1,0,0
12448,"""크리스탈""",DLTA_Story,2018-08-29 06:45:40,"* 아이템 설명 및 주의사항은 자판기 판매 목록을 참고해주세요!
- 부상회복제
- 억제제
- 증폭제
- 무기가챠(스턴그레네이드[+5/+5])
- 방어구 가챠 2개(크리스탈 실드[+20/+20])",0,1,0,0
565,"""#크리스탈""",ddyeri_,2019-04-10 11:18:31,"- ̗̀updαte。 RT dispatchsns: [V LIVE] ""화이트룩, 이렇게"" (수영, 크리스탈)

https://www.vlive.tv/video/122942 
#수영 #크리스탈 #SUYOUNG #정수정 #KRYSTAL #소녀시대 #SNSD #FX #오메가 #OMEGA #포토월 #PHOTOWALL #디스패치 #디패 #Dispatch",0,11,0,1
87573,"""아이스""",Myung_naOt6,2019-04-16 16:19:08,#산하 잘자  아이스림  #아스트로 and #아로하,0,-1,0,0
1019,"""물뽕""",Lhyun0102,2018-07-18 16:02:35,"비아그라판매
비아그라구입
비아그라파는곳
비아그라가격
카톡:Viagra81
드래곤판매
드래곤구입
드래곤가격
드래곤구입처
드래곤파는곳
물뽕정품판매
카톡:Viagra81
레비트라구입
강력드레곤구입방법
정품드레곤구입방법
@=}◇&→ pic.twitter.com/4EcAJlHXz8",1,4,1,1
68924,"""도리도리""",One_Cutest_Ever,2019-04-09 16:53:52,(도리도리) 잘 못 타는데 가는 건 완전 좋아..,0,12,0,0
39843,"""아이스""",KC_SS_I58,2018-08-04 15:36:20,먹고싶네여... 콘 같은 쓸데 없는 거 없는 100% 진짜 아이스...,0,-1,0,0
50427,"""아이스""",Heungppo0502,2018-07-15 07:45:25,차안애서 아이스버킷 챌린지 도전,0,-1,0,0
75897,"""도리도리""",hanejawayuri,2019-05-04 01:22:06,내 표는 왜 깜깜 무소식 갑자기 후달리네 ㅠㅠㅠㅠ 설마설마 아닐꺼야 도리도리,0,-1,0,0
84658,"""아이스""",CR3SC3N7_,2019-05-01 07:56:02,예쁜 아이스초코.,0,45,0,0
86705,"""아이스""",uncalmild,2019-04-28 08:19:14,"ㅡ 아이스 아메리카노 한 잔. 마시고 갈게요.
ㅡ 네, 카드 받았습니다.

냴이 카드를 긁고 돌려주었다. 입구 근처의 푹신한 소파에 앉은 손님은 시간을 확인하는 듯 손목을 들추더니 이내 가방에 챙겨온 서류를 꺼내 넘겨보기 시작했다.",0,1,0,0
105715,"""아이스""",jungcompany,2019-05-29 01:27:19,"얼음구입방법 작대기
아이스구입하는곳 이태원떨

텔ㄹㅔ ACHU222

필로폰구입 작대기가격
허브구매방법 히로뽕팝니다",1,18,1,1
49412,"""아이스""",YGSW0903,2018-07-29 14:28:22,"3차 
복분자 아이스가 진짜 존맛이었음ㅠㅠ pic.twitter.com/pBhwLqXcQW",0,5,0,0
8624,"""크리스탈""",EB_98603,2018-08-07 10:37:19,크리스탈 신비 비밀언니 해주세요........ 비밀언니 한다는 소식 뜨면 알티추첨 치킨 쏠게요.... 크리스탈 신비 비밀언니 기원,0,-1,0,0
